Agent ID,Area ID,x,y,Resource: 1,Resource: 2,Resource: 3,Resouce Average,Leader Evaluation,Member Evaluation,Allocated Subtasks,Refused Subtasks,Member Count,Leader Count
482,0,49,4,3,2,2,2.3333333333333335,0.49475477520139705,0.9991602069717073,23808,24,148069,1932
72,0,18,24,1,5,1,2.3333333333333335,0.5440083623115444,0.957306833335316,13737,29,138802,11199
190,0,4,15,3,3,4,3.3333333333333335,0.6017356372073178,0.9754127070786642,27239,57,148913,1088
386,0,41,29,4,3,5,4.0,0.5665076730931894,0.9972303246261837,33920,112,149563,438
465,0,24,11,3,1,3,2.3333333333333335,0.587792019806964,0.9955435113896056,20580,37,148199,1802
448,0,23,47,1,4,4,3.0,0.38515875387494775,0.9999781277550456,21455,44,148736,1265
75,0,7,48,4,3,5,4.0,0.6250756105922038,0.9611998057661038,32864,67,149157,844
313,0,30,8,5,2,3,3.3333333333333335,0.828415102040362,0.9954555617277074,24296,48,142950,7051
319,0,15,31,1,4,4,3.0,0.4970443729659948,0.8934778223537434,19125,54,144893,5108
51,0,40,49,2,4,3,3.0,0.5604588327018486,0.9758796108445266,23486,113,139368,10633
61,0,25,15,2,3,2,2.3333333333333335,0.6148867986428853,0.9953979396928421,23905,53,148817,1184
86,0,38,40,3,2,1,2.0,0.3816309070365195,0.9999995981072551,18906,32,147864,2137
192,0,14,49,1,4,4,3.0,0.6095951166521457,0.9994812611629312,20742,54,147048,2953
417,0,11,39,5,4,1,3.3333333333333335,0.39883834327670076,0.9979232542241879,21113,82,148394,1607
196,0,25,25,3,1,3,2.3333333333333335,0.4917164608320616,0.4240262555393885,6826,35,77208,72793
314,0,19,33,3,2,2,2.3333333333333335,0.634974964750477,0.9798124651770964,25250,36,148839,1162
443,0,49,19,2,5,2,3.0,0.6079332062921907,0.8265737380393929,22473,21,148009,1992
199,0,30,21,4,3,1,2.6666666666666665,0.4785101770039653,0.9388052253380732,18713,33,148387,1614
489,0,49,23,4,1,5,3.3333333333333335,0.5965298323848415,0.9562785100347335,22869,88,147921,2080
302,0,26,35,4,2,2,2.6666666666666665,0.6700987760197354,0.8893308585951243,20795,13,142873,7128
11,0,35,8,1,3,5,3.0,0.7466567847883224,0.943370487358753,20684,65,145916,4085
397,0,40,11,4,2,4,3.3333333333333335,0.44938443544574574,0.997380383888794,27362,30,147665,2336
126,0,23,32,4,5,1,3.3333333333333335,0.756058233671905,0.9488618190343518,18542,32,148161,1840
233,0,25,9,3,5,3,3.6666666666666665,0.6935628432365121,0.9889460996376007,33582,164,149278,723
480,0,20,40,5,4,4,4.333333333333333,0.6077467579422158,0.9962778445658124,39141,189,149784,217
487,0,2,6,3,1,2,2.0,0.6433117433160435,0.25267501060778946,206,0,35130,114871
160,0,42,46,4,3,4,3.6666666666666665,0.5675494456878842,0.9999970243982591,31166,40,149266,735
221,0,11,37,2,4,3,3.0,0.46865335700087096,0.9999883010753254,25891,29,148700,1301
380,0,22,23,5,5,4,4.666666666666667,0.640167273606046,0.9600642279437586,35598,87,149217,784
361,0,42,0,1,3,2,2.0,0.6538510229314756,0.3215286470476473,11026,4,126263,23738
260,0,7,41,1,1,4,2.0,0.6204060223935728,0.9991613409595551,15119,46,146707,3294
115,0,46,4,5,2,4,3.6666666666666665,0.6119912307146032,0.9700631460851081,31310,74,149398,603
223,0,31,2,4,3,5,4.0,0.5954285681695151,0.9995957472609047,33849,208,140787,9214
446,0,44,6,1,3,5,3.0,0.7495093104844555,0.4395772220100786,218,1,28709,121292
268,0,13,41,4,1,3,2.6666666666666665,0.6039366247116885,0.9579699754047769,22109,138,148283,1718
214,0,34,28,4,4,2,3.3333333333333335,0.5074442280810201,0.9983901197394031,26065,84,144339,5662
351,0,35,38,2,3,3,2.6666666666666665,0.3078806849041378,0.9990836138788122,28494,124,147879,2122
226,0,34,13,4,5,4,4.333333333333333,0.599416709693895,0.9524176004298592,33590,20,149337,664
78,0,22,41,4,1,5,3.3333333333333335,0.6393008238418503,0.9947626622034719,23386,120,149072,929
476,0,31,25,5,4,3,4.0,0.6133551159437873,0.9998597785550911,33758,148,149497,504
420,0,29,48,4,1,5,3.3333333333333335,0.43891046564095804,0.9434083803865156,22099,69,147791,2210
139,0,3,16,1,1,5,2.3333333333333335,0.44740184737467736,0.634322715214863,155,0,27530,122471
101,0,33,9,2,5,5,4.0,0.7361938337041446,0.9807966476979175,32017,168,149458,543
381,0,32,4,2,4,4,3.3333333333333335,0.511175050173471,0.5390146181591507,413,0,56844,93157
82,0,16,7,4,5,5,4.666666666666667,0.28302746071909957,0.9884224923992492,30894,10,148632,1369
394,0,12,4,3,3,5,3.6666666666666665,0.6782505776818476,0.9798909161528281,30572,101,149005,996
198,0,24,21,4,4,4,4.0,0.6118159558876547,0.9520777684357435,30382,26,149147,854
9,0,28,7,1,1,5,2.3333333333333335,0.6559657901184605,0.3878343131366478,306,0,38653,111348
149,0,33,32,5,5,2,4.0,0.2576300576249734,0.9997136126027658,32583,140,149504,497
269,0,11,17,2,3,2,2.3333333333333335,0.40932294137312947,0.9739264515486282,23636,38,148485,1516
473,0,40,25,3,5,4,4.0,0.5732721449870367,0.9756702347405499,35716,126,149696,305
12,0,41,48,4,5,4,4.333333333333333,0.6818931304109683,0.8417977691873368,37130,23,149791,210
414,0,17,2,5,2,2,3.0,0.4397136872074186,0.996673047101733,23363,59,147892,2109
239,0,17,7,2,3,3,2.6666666666666665,0.45805049485499744,0.945760336762998,22528,44,141358,8643
437,0,8,16,4,5,3,4.0,0.810443713801104,0.2768328934063577,219,0,37189,112812
445,0,37,27,4,3,5,4.0,0.3733987023515283,0.9998269006989048,34512,156,149473,528
349,0,49,45,3,4,2,3.0,0.312851730660742,0.9903007859192622,26129,38,144147,5854
88,0,30,28,2,2,4,2.6666666666666665,0.4717214860754554,0.8918334115392056,23345,53,148908,1093
393,0,15,10,3,2,5,3.3333333333333335,0.6551024902463194,0.9916615827602918,30439,160,147975,2026
307,0,2,38,5,5,3,4.333333333333333,0.48206036806527564,0.9992074688620206,32432,33,149352,649
49,0,32,10,5,2,2,3.0,0.6855171220824001,0.9001488323878395,23685,39,146139,3862
290,0,23,30,1,3,2,2.0,0.45187036306579736,0.9584514418769864,19203,22,148767,1234
46,0,46,16,3,5,1,3.0,0.5800091326467219,0.9960094250466148,18646,66,146461,3540
499,0,44,43,3,1,4,2.6666666666666665,0.4469405642990224,0.9996905793347525,13434,7,123533,26468
423,0,14,2,1,2,5,2.6666666666666665,0.6441322965621711,0.9914445589485222,18907,42,146918,3083
26,0,45,42,5,4,3,4.0,0.33501412040589407,0.9799526796586707,34945,119,149559,442
185,0,8,5,1,5,5,3.6666666666666665,0.46154828363182815,0.5037057624468464,206,0,41091,108910
141,0,8,11,2,4,4,3.3333333333333335,0.5503799356140971,0.9988164997699621,27756,57,148743,1258
316,0,1,11,5,2,2,3.0,0.2902137336991888,0.6536154866597851,22029,20,144908,5093
438,0,0,34,3,4,5,4.0,0.3389741495489107,0.999562924399336,31745,52,149497,504
47,0,43,36,5,2,5,4.0,0.553602180109525,0.9938949068365721,26414,108,147373,2628
354,0,40,13,3,1,4,2.6666666666666665,0.7509188286033113,0.9922124591488549,20291,62,147448,2553
453,0,32,36,5,4,2,3.6666666666666665,0.40493879197399457,0.9732948612114719,26419,45,147488,2513
8,0,5,24,1,4,3,2.6666666666666665,0.5737003022847579,0.9693118494991855,19097,29,147925,2076
71,0,37,11,2,4,2,2.6666666666666665,0.6167831967562097,0.9999979517547992,22869,27,146656,3345
229,0,20,36,5,2,3,3.3333333333333335,0.6666916032877879,0.9999996835653618,29153,114,148850,1151
16,0,44,25,2,1,3,2.0,0.5413022923656707,0.3809912054308875,502,9,27838,122163
296,0,22,36,3,5,1,3.0,0.6397260624592969,0.9977191932925338,20989,74,148472,1529
346,0,13,29,3,3,2,2.6666666666666665,0.4812550412152696,0.982710204065018,25446,76,147949,2052
303,0,10,9,5,3,5,4.333333333333333,0.684209991830742,0.9999898634397347,38191,228,149566,435
132,0,0,24,4,4,2,3.3333333333333335,0.38286362783890654,0.998797744987749,28823,60,149414,587
424,0,49,1,2,2,4,2.6666666666666665,0.49006554123485646,0.9274585792960767,24481,39,149297,704
315,0,13,36,1,2,2,1.6666666666666667,0.7117018834620074,0.43231667787433975,192,0,36075,113926
300,0,8,12,2,1,1,1.3333333333333333,0.133440860356172,0.8096403826565868,14063,19,147024,2977
455,0,49,26,3,1,2,2.0,0.5327687020354974,0.9666087995519018,18828,28,148460,1541
329,0,22,39,4,2,4,3.3333333333333335,0.587622145630872,0.9949317363352359,25185,15,146618,3383
400,0,33,24,1,5,2,2.6666666666666665,0.5431950734821219,0.89245586476551,10416,36,104756,45245
